moscot driver genes epsilon cells;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
Ube2a;-0.0026830193715513;0.84684886450371;0.934915615787197;-0.0299010843881398;0.0245390215396094
4833427F10Rik;-0.00268555813593378;0.846705742529361;0.934915615787197;-0.029903620900761;0.0245364842855383
Gm47134;-0.00268562591884233;0.846701921360317;0.934915615787197;-0.0299036886235446;0.024536416542949
C130074G19Rik;-0.0026861512201871;0.846672308335454;0.934915615787197;-0.0299042134589267;0.0245358915540604
S100a8;-0.00268730029649788;0.846607531747152;0.934915615787197;-0.02990536151591;0.024534743161183
Icam2;-0.00268763297486884;0.846588777946864;0.934915615787197;-0.0299056938991539;0.0245344106806649
A430073D23Rik;-0.0026881229110672;0.846561159340411;0.934915615787197;-0.0299061834007069;0.024533921035834
Gm14661;-0.00268834880350082;0.84654842543107;0.934915615787197;-0.0299064090927363;0.0245336952777353
Gm43936;-0.0026886826475295;0.846529606195035;0.934915615787197;-0.0299067426405847;0.0245333616322337
Gm11567;-0.00268878168890424;0.846524023116622;0.934915615787197;-0.0299068415940906;0.0245332626497548
Lrrn4;-0.00268887662836144;0.846518671275339;0.934915615787197;-0.0299069364493177;0.0245331677667536
Slc10a6;-0.00268892431575597;0.846515983087301;0.934915615787197;-0.0299069840944038;0.0245331201077164
Gm35611;-0.00268926226173941;0.846496932771819;0.934915615787197;-0.0299073217405572;0.0245327823626887
Clpsl2;-0.00268947105005896;0.846485163233476;0.934915615787197;-0.0299075303436339;0.0245325736985197
Gm10857;-0.00268955707278496;0.846480314084371;0.934915615787197;-0.0299076162900375;0.0245324877269442
Ugt2b1;-0.00268981608969655;0.846465713191509;0.934915615787197;-0.0299078750771375;0.0245322288640457
Ppp1r3g;-0.00268992111390811;0.846459792947295;0.934915615787197;-0.0299079800081658;0.0245321239022812
5033428I22Rik;-0.00269010538546634;0.846449405528896;0.934915615787197;-0.0299081641162267;0.0245319397402888
C430042M11Rik;-0.00269015687710574;0.846446502941384;0.934915615787197;-0.0299082155621792;0.0245318882792654
Gm47156;-0.00269024981927445;0.846441263789747;0.934915615787197;-0.0299083084218828;0.0245317953923581
Aqp9;-0.00269031181628341;0.846437769021067;0.934915615787197;-0.0299083703638832;0.0245317334322109
Igkv8-31;-0.00269031181628341;0.846437769021067;0.934915615787197;-0.0299083703638832;0.0245317334322109
Gm42705;-0.00269036066215183;0.846435015583729;0.934915615787197;-0.0299084191664116;0.0245316846153849
Runx2os1;-0.00269041792462222;0.846431787705661;0.934915615787197;-0.0299084763780739;0.0245316273869609
Chrna10;-0.00269045761408682;0.846429550417173;0.934915615787197;-0.0299085160323226;0.0245315877210943
Gm5426;-0.00269051093685708;0.846426544623471;0.934915615787197;-0.0299085693077802;0.0245315344300278
Gm15050;-0.00269056029922783;0.846423762078674;0.934915615787197;-0.0299086186263521;0.0245314850970059
Kcnf1;-0.00269056052294046;0.846423749468053;0.934915615787197;-0.0299086188498663;0.0245314848734263
Fgf16;-0.00269061817305726;0.846420499747466;0.934915615787197;-0.0299086764488304;0.0245314272575858
Gltpd2;-0.00269062729841784;0.846419985353741;0.934915615787197;-0.0299086855660941;0.0245314181376508
Treh;-0.0026908219183703;0.846409014703398;0.934915615787197;-0.02990888001336;0.0245312236334096
9830166K06Rik;-0.0026908293243378;0.846408597232504;0.934915615787197;-0.0299088874127561;0.0245312162318453
Ndp;-0.00269083690354116;0.846408169996431;0.934915615787197;-0.0299088949852344;0.0245312086571481
Fabp6;-0.00269087558508459;0.846405989537009;0.934915615787197;-0.0299089336324553;0.0245311699986025
Gm13055;-0.00269087558508459;0.846405989537009;0.934915615787197;-0.0299089336324553;0.0245311699986025
Ankrd34a;-0.00269090001083386;0.84640461267024;0.934915615787197;-0.0299089580365314;0.0245311455873754
Irx4;-0.00269093073629513;0.846402880692652;0.934915615787197;-0.0299089887347296;0.0245311148801816
Dao;-0.00269095949530069;0.846401259563777;0.934915615787197;-0.0299090174682169;0.0245310861382744
Gm15987;-0.00269096833551818;0.846400761245849;0.934915615787197;-0.0299090263005903;0.0245310773033127
Amelx;-0.00269096877550385;0.846400736444113;0.934915615787197;-0.0299090267401856;0.0245310768635886
Krt4;-0.00269098214779469;0.846399982655962;0.934915615787197;-0.029909040100611;0.0245310634992481
Gm45285;-0.00269099915620669;0.846399023902008;0.934915615787197;-0.0299090570939311;0.0245310465009482
Crygs;-0.00269099915620669;0.846399023902008;0.934915615787197;-0.0299090570939311;0.0245310465009482
Gm43729;-0.00269100810145788;0.84639851966367;0.934915615787197;-0.0299090660312451;0.0245310375610153
Gm49967;-0.00269102072519936;0.846397808071191;0.934915615787197;-0.0299090786437853;0.024531024944779
Scd4;-0.00269103779282095;0.846396845980146;0.934915615787197;-0.0299090956962624;0.0245310078873047
Fcgr1;-0.00269107139782478;0.846394951687981;0.934915615787197;-0.0299091292714479;0.0245309743022801
Gm48362;-0.00269107160653274;0.846394939923252;0.934915615787197;-0.0299091294799707;0.0245309740936963
E130218I03Rik;-0.00269107267860586;0.846394879491204;0.934915615787197;-0.0299091305510925;0.0245309730222605
Gm50337;-0.00269107292423344;0.846394865645341;0.934915615787197;-0.0299091307965021;0.024530972776779
Gm41545;-0.00269107305485698;0.846394858282178;0.934915615787197;-0.0299091309270098;0.0245309726462331
Rtp3;-0.0026910735880309;0.84639482822752;0.934915615787197;-0.0299091314597106;0.0245309721133762
Armh2;-0.00269107712077648;0.846394629089012;0.934915615787197;-0.0299091349893215;0.0245309685827309
Catsperg2;-0.00269108084599074;0.846394419101183;0.934915615787197;-0.0299091387112303;0.0245309648597314
Cfc1;-0.00269108126598629;0.846394395426317;0.934915615787197;-0.0299091391308532;0.0245309644399856
Platr19;-0.00269108126598629;0.846394395426317;0.934915615787197;-0.0299091391308532;0.0245309644399856
Slc13a1;-0.00269108163315178;0.846394374729445;0.934915615787197;-0.0299091394976929;0.0245309640730384
P2rx7;-0.00269108163315178;0.846394374729445;0.934915615787197;-0.0299091394976929;0.0245309640730384
Pla2g5;-0.00269108255662231;0.846394322674032;0.934915615787197;-0.029909140420344;0.0245309631501169
Gm13609;-0.00269108359669911;0.846394264045605;0.934915615787197;-0.0299091414594979;0.0245309621106584
Cmtm5;-0.00269108370927039;0.846394257700037;0.934915615787197;-0.0299091415719693;0.0245309619981541
Ctrcos;-0.00269108404197265;0.846394238945835;0.934915615787197;-0.0299091419043763;0.0245309616656496
Abi3;-0.00269108409533393;0.846394235937897;0.934915615787197;-0.0299091419576903;0.0245309616123201
Gm31013;-0.00269108438956815;0.846394219352112;0.934915615787197;-0.0299091422516634;0.0245309613182608
Chrm2;-0.00269108491089545;0.846394189965244;0.934915615787197;-0.0299091427725281;0.0245309607972434
H1f8;-0.00269108507994076;0.846394180436274;0.934915615787197;-0.0299091429414234;0.0245309606282986
Gm50362;-0.00269108524702655;0.846394171017761;0.934915615787197;-0.029909143108361;0.0245309604613121
Gm17041;-0.00269108597967628;0.846394129718791;0.934915615787197;-0.0299091438403606;0.024530959729098
Gm11724;-0.00269108641148873;0.846394105377815;0.934915615787197;-0.0299091442717899;0.0245309592975423
Ccdc81;-0.00269108677974853;0.84639408461926;0.934915615787197;-0.0299091446397229;0.0245309589295014
Gm13496;-0.00269108704464932;0.846394069686982;0.934915615787197;-0.0299091449043887;0.0245309586647581
Plppr5;-0.00269108733127008;0.846394053530363;0.934915615787197;-0.0299091451907551;0.0245309583783078
Gm17034;-0.00269108794218961;0.846394019093244;0.934915615787197;-0.0299091458011326;0.0245309577677514
Gm49240;-0.00269108825760956;0.846394001313235;0.934915615787197;-0.0299091461162726;0.024530957452519
Cdcp3;-0.00269108851475914;0.846393986817887;0.934915615787197;-0.029909146373194;0.0245309571955223
Slc27a6;-0.00269108864865928;0.846393979270028;0.934915615787197;-0.0299091465069754;0.0245309570617018
1700016G22Rik;-0.00269108875825547;0.846393973092165;0.934915615787197;-0.0299091466164743;0.0245309569521708
Aadac;-0.00269108901888712;0.846393958400535;0.934915615787197;-0.0299091468768747;0.0245309566916941
Olfr718-ps1;-0.00269108903085523;0.846393957725901;0.934915615787197;-0.0299091468888322;0.0245309566797331
Kcna6;-0.00269108913329416;0.846393951951488;0.934915615787197;-0.0299091469911802;0.024530956577355
Gm6377;-0.00269108914206606;0.846393951457022;0.934915615787197;-0.0299091469999443;0.0245309565685884
Cyp4f14;-0.0026910892124752;0.846393947488107;0.934915615787197;-0.029909147070291;0.0245309564982211
Gm16251;-0.00269108924960141;0.846393945395328;0.934915615787197;-0.0299091471073843;0.0245309564611169
Gm13330;-0.00269108925129574;0.84639394529982;0.934915615787197;-0.0299091471090771;0.0245309564594236
Gm31371;-0.00269108931450336;0.846393941736849;0.934915615787197;-0.0299091471722286;0.0245309563962536
Itgb2;-0.00269108933837649;0.846393940391137;0.934915615787197;-0.0299091471960806;0.0245309563723946
Gli1;-0.00269108933890705;0.846393940361229;0.934915615787197;-0.0299091471966107;0.0245309563718644
Gm26717;-0.00269108934315496;0.846393940121777;0.934915615787197;-0.0299091472008548;0.024530956367619
Gm9008;-0.00269108938430131;0.846393937802386;0.934915615787197;-0.0299091472419646;0.0245309563264971
Oxct2b;-0.00269108940145824;0.846393936835261;0.934915615787197;-0.0299091472591063;0.0245309563093504
Galnt6os;-0.00269108944101919;0.846393934605238;0.934915615787197;-0.0299091472986322;0.024530956269813
Gm13855;-0.00269108945473409;0.846393933832138;0.934915615787197;-0.0299091473123349;0.0245309562561062
4930535L15Rik;-0.00269108947363316;0.84639393276681;0.934915615787197;-0.0299091473312172;0.0245309562372184
Gm6567;-0.00269108949012526;0.846393931837161;0.934915615787197;-0.0299091473476947;0.0245309562207361
Gm13883;-0.00269108951776126;0.846393930279339;0.934915615787197;-0.0299091473753062;0.0245309561931165
Gm47507;-0.00269108952509946;0.84639392986569;0.934915615787197;-0.0299091473826379;0.0245309561857827
4921522P10Rik;-0.00269108952673902;0.846393929773268;0.934915615787197;-0.029909147384276;0.0245309561841441
Gm15199;-0.00269108953353717;0.846393929390062;0.934915615787197;-0.0299091473910681;0.02453095617735
Gm10300;-0.00269108954156698;0.846393928937426;0.934915615787197;-0.0299091473990908;0.0245309561693249
Trpv3;-0.00269108956278526;0.846393927741366;0.934915615787197;-0.0299091474202902;0.0245309561481193
Gal3st2;-0.00269108957359234;0.846393927132179;0.934915615787197;-0.0299091474310877;0.0245309561373186
Gp2;-0.00269108958228971;0.846393926641914;0.934915615787197;-0.0299091474397774;0.0245309561286264
Gm1715;-0.00269108960913804;0.846393925128492;0.934915615787197;-0.0299091474666019;0.0245309561017941
Gm38832;-0.00269108963142548;0.846393923872164;0.934915615787197;-0.0299091474888695;0.0245309560795199
Spink2;-0.00269108963825607;0.846393923487128;0.934915615787197;-0.0299091474956941;0.0245309560726933
Wt1;-0.00269108965855157;0.846393922343085;0.934915615787197;-0.0299091475159716;0.0245309560524099
2010013B24Rik;-0.00269108965860312;0.846393922340179;0.934915615787197;-0.0299091475160231;0.0245309560523584
Ly6a;-0.00269108965955024;0.84639392228679;0.934915615787197;-0.0299091475169693;0.0245309560514118
Gm13067;-0.00269108966389711;0.84639392204176;0.934915615787197;-0.0299091475213123;0.0245309560470676
Gm33206;-0.00269108966846091;0.846393921784502;0.934915615787197;-0.0299091475258721;0.0245309560425065
Gypa;-0.00269108966930659;0.846393921736832;0.934915615787197;-0.029909147526717;0.0245309560416613
Tcl1b2;-0.00269108967576762;0.846393921372627;0.934915615787197;-0.0299091475331723;0.0245309560352041
Ucn2;-0.0026910896773578;0.846393921282991;0.934915615787197;-0.0299091475347611;0.0245309560336149
Zdhhc11;-0.00269108967956055;0.846393921158823;0.934915615787197;-0.0299091475369619;0.0245309560314134
Barx1;-0.00269108969251509;0.846393920428584;0.934915615787197;-0.0299091475499049;0.0245309560184666
Ptgfr;-0.00269108970411564;0.846393919774669;0.934915615787197;-0.0299091475614952;0.0245309560068729
Gm23925;-0.00269108970411564;0.846393919774669;0.934915615787197;-0.0299091475614952;0.0245309560068729
Gm13431;-0.00269108970927371;0.846393919483912;0.934915615787197;-0.0299091475666487;0.0245309560017179
Agtr1b;-0.00269108971610479;0.846393919098849;0.934915615787197;-0.0299091475734737;0.0245309559948909
Lctl;-0.0026910897164988;0.846393919076639;0.934915615787197;-0.0299091475738674;0.0245309559944971
Gm32486;-0.00269108971780688;0.846393919002903;0.934915615787197;-0.0299091475751743;0.0245309559931898
Sftpb;-0.00269108973506517;0.846393918030065;0.934915615787197;-0.0299091475924173;0.0245309559759418
Gm7030;-0.00269108974836522;0.84639391728035;0.934915615787197;-0.0299091476057055;0.0245309559626497
Gm36595;-0.00269108975245837;0.846393917049622;0.934915615787197;-0.029909147609795;0.0245309559585589
Qrfprl;-0.00269108975906774;0.846393916677057;0.934915615787197;-0.0299091476163985;0.0245309559519535
Tacstd2;-0.0026910897602462;0.846393916610628;0.934915615787197;-0.0299091476175759;0.0245309559507757
Gm47790;-0.00269108976076042;0.846393916581641;0.934915615787197;-0.0299091476180897;0.0245309559502618
Gm49503;-0.00269108976280888;0.846393916466171;0.934915615787197;-0.0299091476201364;0.0245309559482146
Ermn;-0.00269108978573597;0.846393915173786;0.934915615787197;-0.0299091476430431;0.0245309559253011
1600022D10Rik;-0.00269108980147838;0.846393914286398;0.934915615787197;-0.0299091476587715;0.0245309559095681
Gm42397;-0.002691089810109;0.846393913799895;0.934915615787197;-0.0299091476673945;0.0245309559009426
Gm31363;-0.00269108981661082;0.846393913433392;0.934915615787197;-0.0299091476738906;0.0245309558944446
4921517D16Rik;-0.00269108985084586;0.846393911503586;0.934915615787197;-0.0299091477080952;0.0245309558602299
Abca12;-0.00269108985590525;0.846393911218392;0.934915615787197;-0.0299091477131501;0.0245309558551736
Tmprss3;-0.00269108986155186;0.846393910900097;0.934915615787197;-0.0299091477187917;0.0245309558495303
Gm48606;-0.00269108987486745;0.846393910149506;0.934915615787197;-0.0299091477320955;0.0245309558362226
Chodl;-0.00269108988854572;0.846393909378471;0.934915615787197;-0.0299091477457616;0.0245309558225525
Hoxb6;-0.00269108990549431;0.84639390842309;0.934915615787197;-0.0299091477626952;0.024530955805614
Trap1a;-0.00269108992889167;0.846393907104197;0.934915615787197;-0.0299091477860718;0.0245309557822305
Upk1b;-0.00269108994414426;0.846393906244419;0.934915615787197;-0.0299091478013108;0.024530955766987
Clca3b;-0.00269108995141681;0.84639390583447;0.934915615787197;-0.0299091478085769;0.0245309557597188
Tagap;-0.00269108996571097;0.846393905028718;0.934915615787197;-0.0299091478228584;0.0245309557454331
Gm15964;-0.00269108997453778;0.846393904531157;0.934915615787197;-0.0299091478316774;0.0245309557366116
BC016548;-0.00269108997453778;0.846393904531157;0.934915615787197;-0.0299091478316774;0.0245309557366116
Myoz1;-0.00269109004743894;0.846393900421768;0.934915615787197;-0.0299091479045139;0.0245309556637537
Gm20752;-0.00269109004969574;0.846393900294554;0.934915615787197;-0.0299091479067686;0.0245309556614983
Havcr1;-0.00269109005726549;0.846393899867852;0.934915615787197;-0.0299091479143317;0.024530955653933
Gm27224;-0.00269109017688211;0.846393893125145;0.934915615787197;-0.0299091480338422;0.0245309555343875
Vsig1;-0.002691090191374;0.846393892308246;0.934915615787197;-0.0299091480483212;0.0245309555199043
Gm26813;-0.00269109024720675;0.846393889160992;0.934915615787197;-0.0299091481041044;0.0245309554641047
Gm34350;-0.00269109027619853;0.846393887526745;0.934915615787197;-0.0299091481330705;0.0245309554351302
Gm29823;-0.00269109031696615;0.846393885228702;0.934915615787197;-0.0299091481738019;0.0245309553943868
Bean1;-0.00269109031696615;0.846393885228702;0.934915615787197;-0.0299091481738019;0.0245309553943868
Gm45602;-0.00269109037392093;0.8463938820182;0.934915615787197;-0.0299091482307061;0.0245309553374659
Rsph3b;-0.00269390303577582;0.846235337290838;0.934915615787197;-0.0299119583966103;0.0245281443476079
2210407C18Rik;-0.00269560080866573;0.846139639875325;0.934915615787197;-0.0299136546626915;0.0245264475837568
Olfr543;-0.00269642644360639;0.846093102591911;0.934915615787197;-0.0299144795648074;0.0245256224394598
Spink13;-0.00270050599605807;0.845863164670074;0.934915615787197;-0.0299185554957475;0.0245215453107876
Chsy3;-0.00270208809614062;0.845773995476068;0.934915615787197;-0.0299201361911202;0.0245199641504326
Unc119;-0.00270232861063747;0.845760439942791;0.934915615787197;-0.0299203764920579;0.0245197237787833
Myo1d;-0.00270364766384054;0.845686098168711;0.934915615787197;-0.029921694373983;0.0245184055089432
Gmnn;-0.00270397219318852;0.845667807920996;0.934915615787197;-0.0299220186151445;0.0245180811723131
Gm26555;-0.00270943401288029;0.845359996054223;0.934915615787197;-0.0299274755838078;0.0245126225951976
2410131K14Rik;-0.00270973282493387;0.84534315657848;0.934915615787197;-0.0299277741304185;0.0245123239604961
Acot9;-0.00271562380312776;0.845011186462445;0.934915615787197;-0.0299336598745033;0.0245064364777463
