moscot driver genes Alpha;Alpha_pull_corr;Alpha_pull_pval;Alpha_pull_qval;Alpha_pull_ci_low;Alpha_pull_ci_high
Selenov;0.00156153073071018;0.910499425666979;0.945003353512483;-0.0256598087121817;0.0287805561720134
4833413G10Rik;0.00155655979327038;0.910783147683327;0.945156253100201;-0.025664776388069;0.0287755893393195
Cluh;0.0015564784658243;0.910787789636228;0.945156253100201;-0.025664857662143;0.0287755080790182
Dubr;0.00154467402987776;0.911461587441805;0.945587788964987;-0.0256766543474739;0.0287637133851334
Tmem220;0.00154226463830898;0.911599123472016;0.945656493067647;-0.0256790621561407;0.0287613059810756
9530059O14Rik;0.00153340237334977;0.912105033578633;0.945966921310355;-0.0256879185961255;0.0287524510238965
Asmt;0.00152983532446837;0.912308671731407;0.946050821614385;-0.0256914832992569;0.0287488869151803
Gm13267;0.00152303405311597;0.912696963353082;0.946355841463122;-0.0256982800960633;0.0287420912479058
Gm29282;0.00151963154442749;0.912891223920865;0.946508446772972;-0.025701680365302;0.0287386915418554
Arhgef26;0.00151469475281221;0.913173091065771;0.946631495745133;-0.0257066139065193;0.0287337588155436
Rnf103;0.00151360570783671;0.913235271786502;0.946631495745133;-0.0257077022342859;0.0287326706671864
Pstk;0.00151259300870884;0.913293093898461;0.946631495745133;-0.0257087142664258;0.0287316588017627
Stk35;0.00151177980030795;0.913339526014654;0.946631495745133;-0.0257095269391878;0.028730846262795
Fabp12;0.0015109407977075;0.913387431223464;0.946632341593303;-0.0257103653891216;0.0287300079508239
Uckl1os;0.00150929721106823;0.913481277328254;0.946679030991211;-0.0257120078929887;0.0287283657170004
Xkr7;0.00150605518892808;0.913666395015949;0.946679030991211;-0.0257152477788986;0.0287251263628977
Mrps22;0.0015047631827054;0.913740169168601;0.94670507760637;-0.0257165389336344;0.0287238354197783
F7;0.00150113523602882;0.91394733057134;0.946773327139835;-0.0257201644888547;0.0287202104578047
S100b;0.0014981748830862;0.914116375663321;0.946858506850079;-0.0257231228898724;0.0287172525398069
Pik3c3;0.00149804560895382;0.914123757695186;0.946858506850079;-0.0257232520787563;0.0287171233719941
Crtc3;0.00148664061411662;0.914775054224602;0.947435492791199;-0.0257346495491107;0.0287057277534392
Tpte;0.00148152785085188;0.915067043577162;0.947607084907497;-0.0257397589369157;0.0287006191911862
Gm50301;0.00147961272573296;0.915176419115508;0.947607084907497;-0.0257416727972978;0.0286987056393049
Mesp2;0.00147035440292258;0.915705197794723;0.948066871069372;-0.025750925003155;0.0286894549192112
Cactin;0.00146937816322884;0.91576095680251;0.948066871069372;-0.0257519005975775;0.0286884794809108
Septin7;0.00146798128058589;0.915840742017191;0.948066871069372;-0.0257532965568241;0.028687083744876
Mthfd2;0.00146534189071783;0.915991497357382;0.948158028493664;-0.0257559342016581;0.028684446521218
Axl;0.0014611592033012;0.91623040817261;0.948285091636547;-0.0257601141229125;0.0286802672658564
Gm38004;0.00146071530182833;0.916255763813773;0.948285091636547;-0.0257605577307614;0.0286798237285658
Gm11755;0.0014559820753983;0.916526130880817;0.94832079927413;-0.0257652878256755;0.0286750943846671
Edrf1;0.00145290439090748;0.916701936763046;0.948405076153956;-0.0257683634733077;0.0286720192240597
Mapk11;0.00144733733003365;0.917019953074311;0.948587635929447;-0.0257739268485063;0.0286664567271964
Nipal2;0.00144188706407697;0.9173313103778;0.948804785754231;-0.0257793735044783;0.0286610109278659
A530017D24Rik;0.00143966342230232;0.917458343988425;0.948804785754231;-0.0257815956729593;0.028658789107956
Gm973;0.00142950143663732;0.918038911081071;0.949213481535417;-0.0257917509222861;0.0286486354447427
Astn2;0.00142930859238242;0.918049928940612;0.949213481535417;-0.025791943638651;0.0286484427583688
Gm15917;0.00142760741025629;0.918147124042963;0.949220608742911;-0.0257936436925037;0.0286467429689082
Kcne2;0.00142753505732701;0.918151257872253;0.949220608742911;-0.0257937159974429;0.0286466706752069
Tcf21;0.00141868606347424;0.918656855012478;0.949547985013346;-0.0258025591198113;0.0286378289229715
Hoxa5;0.00141868606347424;0.918656855012478;0.949547985013346;-0.0258025591198113;0.0286378289229715
Hand2;0.00141868605981017;0.918656855221836;0.949547985013346;-0.0258025591234729;0.0286378289193104
Lpar4;0.00141868605981017;0.918656855221836;0.949547985013346;-0.0258025591234729;0.0286378289193104
Mrps24;0.00141687024875782;0.91876060768531;0.949557580396781;-0.0258043737291715;0.0286360145937092
Cops6;0.0014022368458739;0.919596786631739;0.95018753912021;-0.0258189974117065;0.0286213931553511
Slc34a3;0.00140134759028065;0.919647603168951;0.95018753912021;-0.0258198860762295;0.0286205046264534
Iqank1;0.00139138532377396;0.920216919557665;0.950490470068378;-0.0258298417180775;0.0286105504981239
Isg15;0.001389214572879;0.920340977491367;0.950538419043223;-0.0258320110247608;0.0286083815197994
Islr2;0.0013851376990496;0.920573975164542;0.950698583311044;-0.0258360851855323;0.0286043079743309
B230214G05Rik;0.00138101720342298;0.920809472795183;0.950892938388122;-0.025840202938153;0.0286001908417594
Dpys;0.00136995472236932;0.921441758219289;0.951301544036687;-0.0258512580503654;0.0285891373850839
Xlr5a;0.0013603609002552;0.921990141409686;0.951574484688311;-0.0258608454765373;0.0285795513838786
Myh3;0.00135617198530747;0.922229591570195;0.951772754214058;-0.025865031597278;0.0285753658821751
Mybphl;0.00134848829714901;0.922668831098408;0.952177182318855;-0.0258727101575666;0.0285676884524179
Sox6os;0.00134357566479161;0.922949675046297;0.952320346838562;-0.0258776195096927;0.0285627798197405
Slc2a12;0.00134005964162089;0.923150683941195;0.952429981999992;-0.0258811331843609;0.0285592666583772
Bahd1;0.00133460566056067;0.923462494406426;0.952658039459852;-0.0258865835211426;0.0285538171151618
Coro7;0.0013320739317383;0.923607240297601;0.952658039459852;-0.0258891135577471;0.0285512874458297
Fam222b;0.00133205446359052;0.92360835335489;0.952658039459852;-0.0258891330128809;0.0285512679935173
I830077J02Rik;0.00133204884166773;0.923608674778517;0.952658039459852;-0.0258891386310456;0.0285512623761674
Timm10;0.00132955615169332;0.923751191206642;0.952707274616618;-0.0258916296545517;0.0285487717135822
Nodal;0.00131116289214988;0.924802878126225;0.953302465877149;-0.0259100106069757;0.0285303934034518
Gm44109;0.00131034017330556;0.924849922499231;0.953302465877149;-0.0259108327749003;0.0285295713528553
Mink1;0.00130308243007392;0.9252649431716;0.953620280824068;-0.025918085656512;0.0285223195030814
Gm36283;0.00130080049861993;0.925395435423366;0.953620280824068;-0.0259203660588156;0.0285200394240172
Rpusd1;0.00128509513178112;0.926293601077817;0.95430124852495;-0.0259360608936093;0.0285043467985467
Il1a;0.00128053371305171;0.926554479212545;0.954458397689007;-0.0259406192509289;0.0284997890778671
Trpc1;0.00127960066630631;0.926607843297027;0.954458397689007;-0.0259415516713178;0.0284988567874253
Sap25;0.00127874664411385;0.926656687990585;0.954458397689007;-0.0259424051201615;0.0284980034574396
AI480526;0.00127827732644685;0.92668353012456;0.954458397689007;-0.0259428741227347;0.0284975345201497
Tspan15;0.00126378920434465;0.927512204027372;0.95516509592553;-0.0259573525118043;0.0284830581346256
Cntnap1;0.00126241846879893;0.927590609767963;0.955183249984182;-0.0259587223259068;0.0284816885088979
Zcrb1;0.00125982651953645;0.927738870557147;0.955183249984182;-0.0259613125325159;0.0284790986579315
1700016D06Rik;0.0012555839402284;0.927981553616923;0.955183249984182;-0.0259655522586085;0.0284748595123881
Kdf1;0.00125410205708771;0.928066321539551;0.955183249984182;-0.0259670331449238;0.0284733788283904
Gm47767;0.00125399919830601;0.928072205384172;0.955183249984182;-0.0259671359345105;0.0284732760528378
Gtf2e1;0.00125245012941934;0.928160817453736;0.955183249984182;-0.0259686839612412;0.0284717282373246
Plgrkt;0.00125112408670847;0.928236672366264;0.955183249984182;-0.0259700091117361;0.0284704032674298
Smyd1;0.00125102134801778;0.928242549454857;0.955183249984182;-0.025970111781296;0.0284703006118544
Fgfbp1;0.00124965898905121;0.928320482532293;0.955214549846275;-0.0259714732235043;0.0284689393549779
Rabep1;0.00123143778160567;0.929362883553567;0.955993555138789;-0.0259896821598323;0.0284507328780039
Lect2;0.00122944930931053;0.929476647680009;0.956061658223047;-0.0259916692918926;0.0284487460121457
Gm5082;0.00122748537375803;0.929589009428794;0.956128311923615;-0.025993631903537;0.0284467836629963
Wfdc3;0.00121929839763503;0.930057422249428;0.956414361833355;-0.0260018133584787;0.0284386032977856
Gm28707;0.00121596656222968;0.930248058113566;0.956512542184902;-0.0260051429458972;0.0284352741517646
A830035O19Rik;0.00120841884050427;0.930679926895516;0.956858720931855;-0.0260126855729466;0.0284277325201612
Spag17;0.00120338614339809;0.93096790126552;0.957105846330201;-0.0260177148712841;0.0284227038821265
Lhfpl1;0.00120013504826942;0.931153935957512;0.957199200989663;-0.026020963770094;0.0284194554084037
Gm10271;0.00119217362866475;0.931609521456818;0.957489537457147;-0.0260289198088317;0.0284115004057809
Dnase1l2;0.0011837769215592;0.932090040182221;0.957781296506059;-0.026037310837137;0.0284031104627674
Gm29724;0.00118357943016758;0.932101342329232;0.957781296506059;-0.0260375081949165;0.0284029131304218
Med11;0.00118216927761635;0.932182043719958;0.957815263220154;-0.0260389173933723;0.0284015041134486
Gm21983;0.00118055674719515;0.932274327814879;0.957861127060335;-0.0260405288326385;0.0283998928814453
Ifngr1;0.00117756290223247;0.932445666078621;0.95798820591703;-0.0260435206513734;0.028396901446767
Scara5;0.00117653879699095;0.932504276516909;0.957997229426596;-0.0260445440633908;0.0283958781659001
Tusc2;0.00117491144021147;0.932597412320474;0.957997229426596;-0.0260461703184835;0.0283942521189777
Gm6410;0.00117321260617701;0.932694639846958;0.958048150060978;-0.0260478680022889;0.0283925546521785
Ebf3;0.00116945453219624;0.932909725185067;0.95822012085609;-0.0260516235312337;0.0283887996021681
Zfp712;0.00116272229399743;0.933295042692758;0.958468977943934;-0.0260583512083174;0.0283820727792089
Arhgap12;0.00115947985556427;0.933480628203246;0.958610598118607;-0.0260615914491073;0.0283788329480303
Gm16185;0.00115410908666258;0.933788039639122;0.958828325715868;-0.0260669585765785;0.028373466496522
Gm41793;0.00114986729995959;0.934030837503857;0.95897920098593;-0.026071197486202;0.0283692281185499
Efcab14;0.00114904188482233;0.934078084589639;0.95897920098593;-0.0260720223413707;0.0283684033666086
Pcyox1;0.00114285133409812;0.934432441525288;0.959196046363504;-0.0260782086911912;0.0283622177886219
Lrrk2;0.00113464777118818;0.934902046465166;0.959404348567888;-0.0260864066839565;0.0283540208122478
Gm49756;0.00113462826721083;0.93490316297833;0.959404348567888;-0.0260864261746865;0.0283540013239256
Ctsk;0.00113396714040519;0.934941009528521;0.959404348567888;-0.0260870868524329;0.0283533407277701
Cdkal1;0.00113114051968991;0.935102822568003;0.959492243879367;-0.0260899115529456;0.0283505163755599
Gm45785;0.00112603202335947;0.935395270903176;0.959743333382665;-0.0260950165778289;0.0283454119779517
Slc25a20;0.00112493581703742;0.935458027045342;0.959758738271538;-0.0260961120390457;0.0283443166509687
Masp2;0.00112398810987082;0.935512282160165;0.959765420171768;-0.026097059101991;0.0283433697039676
Gm48529;0.00112117414131149;0.935673380296421;0.959838596431611;-0.026099871157416;0.0283405579922328
Zscan12;0.00111311965055493;0.936134509946764;0.960207768430011;-0.0261079201697802;0.0283325099588592
Pga5;0.00110599591479096;0.93654237056389;0.96047909781889;-0.0261150390572786;0.02832539193134
Haus2;0.00109286203672663;0.937294377949357;0.961112627177558;-0.0261281639894626;0.0283122685702071
Ramp2;0.00109161676396853;0.937365681532297;0.961112627177558;-0.0261294084135408;0.0283110242941121
Mif;0.00109129530549666;0.937384088136169;0.961112627177558;-0.0261297296529182;0.0283107030929082
Serpinb5;0.00107632479888655;0.938241331189994;0.961779892963768;-0.0261446899499438;0.028295744561188
Afg1l;0.00107106676480435;0.938542434436424;0.962039494160485;-0.0261499443952592;0.028290490730108
Adam21;0.00106244871225036;0.939035969348117;0.962300050558454;-0.0261585565624794;0.0282818795631298
Arhgap15;0.00106071763005407;0.939135107045027;0.962352587263033;-0.0261602864620191;0.0282801498635311
Sumf1;0.00105023502462439;0.93973545758714;0.962700683815827;-0.0261707619023638;0.0282696756269686
Cd109;0.00104943775509517;0.939781119510458;0.962700683815827;-0.0261715586266976;0.028268878993701
4831440D22Rik;0.0010493936545308;0.939783645282636;0.962700683815827;-0.0261716026971038;0.0282688349283301
Exoc3l;0.00104893307023842;0.939810024368781;0.962700683815827;-0.0261720629664187;0.0282683747115905
Gpr135;0.00104561276446672;0.940000190495333;0.962797362282961;-0.0261753810012085;0.0282650570551284
Ak8;0.00104312363328526;0.940142754438812;0.96289432405153;-0.0261778684295113;0.0282625699096596
Ttc17;0.00103932982070999;0.940360047148304;0.963022750055545;-0.0261816596459934;0.0282587791229626
Dolk;0.00103926159573231;0.940363954812234;0.963022750055545;-0.0261817278242778;0.0282587109523928
Gm47819;0.00103811673593068;0.940429528185907;0.963040843824629;-0.0261828719004977;0.0282575670055532
Lpar2;0.00102059132524323;0.941433369607842;0.963934562908002;-0.0262003853072854;0.0282400555615072
Gpn1;0.00100817329420484;0.942144720828651;0.96443055411729;-0.0262127948225709;0.0282276474167392
Scarf1;0.00100579196688426;0.942281137444977;0.964434383278706;-0.0262151745159207;0.0282252679842877
2310011J03Rik;0.00100318125447666;0.942430696550462;0.964500549445295;-0.0262177834366082;0.0282226593489209
Egln1;0.0010020350754471;0.942496358009;0.964518646154293;-0.0262189288289031;0.0282215140816559
Mybpc2;0.000995788211625941;0.942854230589134;0.964786653646206;-0.0262251714036353;0.0282152721858448
Gm22146;0.000993075716894477;0.943009628557353;0.964848740761024;-0.0262278820353101;0.028212561847647
Gm47512;0.000993053579596865;0.943010896805084;0.964848740761024;-0.0262279041574012;0.0282125397279478
Zfp953;0.00099047613190189;0.943158559997138;0.964950711569163;-0.0262304798344216;0.0282099643290451
Gm11831;0.000982573236174658;0.943611332765603;0.965315689918423;-0.0262383772987045;0.0282020677130133
Ep400;0.000975253090780746;0.944030734847864;0.965548199574999;-0.0262456924101312;0.0281947533812264
Gm20531;0.000953988723227136;0.945249147929457;0.966499344937992;-0.026266942137926;0.0281735058851497
Krt77;0.000947256145441465;0.945634940320278;0.966844634587456;-0.0262736700754445;0.0281667786439684
Mphosph8;0.000937503303411265;0.946193823467816;0.967219283696405;-0.0262834161911896;0.0281570335281941
Gm30873;0.000932617114639387;0.9464738347496;0.967356232269206;-0.0262882990081366;0.0281521512083427
Gm49463;0.0009325936651632;0.946475178577315;0.967356232269206;-0.0262883224414278;0.0281521277774309
Zbtb16;0.000931806744423328;0.946520275020409;0.967356232269206;-0.0262891088190128;0.0281513414796583
Gm35721;0.000919917676218724;0.94720162829755;0.967802248814182;-0.0263009896769481;0.0281394618193577
Slc15a2;0.000918483759118363;0.947283807592829;0.967802248814182;-0.0263024226033044;0.0281380290364065
Yme1l1;0.000917993564119221;0.94731190131179;0.967802248814182;-0.0263029124595848;0.0281375392290988
Usp20;0.000917794156203323;0.947323329659986;0.967802248814182;-0.0263031117297085;0.0281373399788894
Mrgpre;0.000916935897784794;0.947372517781024;0.967802248814182;-0.0263039693950402;0.0281364823992201
1810008B01Rik;0.000899241155507702;0.948386675314207;0.968585742425432;-0.0263216519006961;0.0281188016418105
Fam104a;0.000899046385800606;0.94839783882516;0.968585742425432;-0.0263218465356174;0.028118607025943
Gm15556;0.000893813237181689;0.948697788184869;0.968772964814326;-0.0263270760619857;0.0281133780099733
Gm43154;0.000893791987401581;0.94869900617734;0.968772964814326;-0.0263270972970542;0.0281133567769713
Duxbl1;0.000892375721372991;0.948780183821943;0.968779359781213;-0.0263285125825221;0.0281119416291188
Kcnf1;0.000883715702229009;0.94927657099084;0.969113435120592;-0.0263371666034739;0.0281032884448951
Gm37065;0.000882462601211178;0.949348399633379;0.969113435120592;-0.026338418836218;0.0281020363325494
Fcmr;0.000880485495058829;0.949461729602186;0.96913070069524;-0.0263403945722597;0.0281000607861214
4930430F08Rik;0.000868018686105928;0.950176364687498;0.969795702828723;-0.0263528527369668;0.0280876038072436
Commd5;0.000866610293784332;0.950257100511761;0.969795702828723;-0.0263542601522046;0.0280861965249074
Ciao3;0.000866595314031805;0.950257959225995;0.969795702828723;-0.0263542751215642;0.0280861815569602
Fbxw5;0.000860538667863485;0.950605161155879;0.970051551000844;-0.0263603275646497;0.0280801296829353
Tmie;0.000847757190762247;0.951337899908826;0.970700730985033;-0.0263731001653405;0.0280673582700471
Ftsj3;0.000833952780302418;0.952129327743373;0.971157662887145;-0.0263868949790056;0.0280535647192826
