moscot driver genes epsilon progenitors;Eps_progenitors_pull_corr;Eps_progenitors_pull_pval;Eps_progenitors_pull_qval;Eps_progenitors_pull_ci_low;Eps_progenitors_pull_ci_high
Ehhadh;-0.0134594451957562;0.332569331980159;0.681158353962734;-0.0406647956232731;0.0137658469561542
Tfap2b;-0.0134615426638434;0.332493986254775;0.681158353962734;-0.0406668900022246;0.0137637495054472
Mc4r;-0.0134619839832005;0.332478134484007;0.681158353962734;-0.0406673306715793;0.0137633081897165
Kcng2;-0.0134621355272814;0.332472691277573;0.681158353962734;-0.0406674819924543;0.0137631566468784
Map3k6;-0.0134624718798644;0.332460610268668;0.681158353962734;-0.0406678178496266;0.0137628202970494
Zfp955a;-0.0134660271724586;0.332332929691599;0.681158353962734;-0.0406713679052861;0.0137592650331881
Rell2;-0.0134715459213195;0.332134798597359;0.68083061651909;-0.0406768785236871;0.0137537463275647
Slc1a1;-0.0134721107930428;0.33211452318748;0.68083061651909;-0.0406774425631235;0.0137531814601734
B230334C09Rik;-0.0134728981945536;0.332086261664999;0.68083061651909;-0.0406782288044411;0.0137523940646722
Gm13075;-0.0134748812998241;0.3320150906627;0.680793489146497;-0.040680208987565;0.0137504109743876
Angptl6;-0.0134754554398022;0.331994487384175;0.680793489146497;-0.0406807822814962;0.0137498368387081
Timm10b;-0.0134763683944658;0.331961727284813;0.680793489146497;-0.0406816938908018;0.0137489238908429
Gm14286;-0.0134791840376352;0.331860705025212;0.680754668685902;-0.0406845053844683;0.0137461082683546
Fbln5;-0.0134805248982903;0.331812603363754;0.680725458253042;-0.0406858442689028;0.0137447674173965
Pld2;-0.0134840221204178;0.331687166188361;0.680537569083959;-0.0406893363362081;0.0137412702200998
Fbn2;-0.0134865409018412;0.331596842375137;0.680491151721864;-0.0406918514045958;0.0137387514561475
Add3;-0.0134870526723265;0.331578492165278;0.680491151721864;-0.0406923624206178;0.0137382396891699
Maoa;-0.0134875398348687;0.331561024915535;0.680491151721864;-0.040692848864961;0.0137377525299533
Sfta2;-0.0134909621990016;0.331438332553374;0.680443709080931;-0.0406962661833129;0.0137343301888192
Ier3;-0.0134919900788583;0.331401488608665;0.680437557501786;-0.0406972925475851;0.0137333023157455
4930549G23Rik;-0.0134934557784886;0.331348955767139;0.680399188742268;-0.0406987560859768;0.0137318366256878
Gm16741;-0.0134967835243589;0.331229704420076;0.68022379691049;-0.0407020789245057;0.0137285089011169
Gm11491;-0.0134970440821789;0.331220368378728;0.68022379691049;-0.0407023390980624;0.0137282483449392
Arx;-0.0135027639629524;0.331015462317271;0.67999221734765;-0.0407080505423877;0.0137225284992857
Adamts2;-0.0135080295414866;0.330826903417601;0.679674321860402;-0.040713308352968;0.013717262951507
Pmel;-0.0135099435265933;0.330758381361225;0.679602998825092;-0.0407152195141278;0.0137153489772055
Tada2a;-0.0135112168707145;0.330712799802274;0.679578801433622;-0.0407164909794113;0.0137140756401623
Gm45799;-0.0135131391803413;0.330643995095432;0.679506873175575;-0.0407184104524756;0.0137121533410535
Scel;-0.0135137688770237;0.330621458546394;0.679506873175575;-0.0407190392199332;0.0137115236477727
Rassf6;-0.013527865298578;0.330117214323756;0.678701816276382;-0.0407331148341727;0.0136974272967156
Prpf18;-0.0135288298521335;0.330082729403622;0.678700328239851;-0.0407340779635842;0.0136964627475883
Ippk;-0.0135317517150315;0.329978280579824;0.678554968749611;-0.0407369955121018;0.0136935408977952
Hp1bp3;-0.013537279946645;0.329780719543768;0.678287477490113;-0.0407425155795394;0.0136880126897046
Abi3bp;-0.0135377071491565;0.329765455901989;0.678287477490113;-0.0407429421510827;0.0136875854889415
Pgp;-0.0135410669742623;0.329645427685082;0.678217381307257;-0.0407462970134588;0.0136842256772405
Zfp759;-0.0135423045842541;0.329601221763272;0.678195840440846;-0.0407475327952472;0.0136829880720316
Zfp518a;-0.0135425803279908;0.329591373055687;0.678195840440846;-0.0407478081316427;0.0136827123293491
Ang;-0.0135472005237499;0.329426382395811;0.678113717520273;-0.0407524215016222;0.0136780921506387
Gm16754;-0.0135512610411748;0.329281422438826;0.677884734796491;-0.0407564760191669;0.0136740316472374
Prkd1;-0.0135515516663105;0.329271048742969;0.677884734796491;-0.0407567662148363;0.013673741023071
Avpr1b;-0.0135615018594689;0.32891601005395;0.677271182025459;-0.0407667017014981;0.0136637908603234
Dock9;-0.0135667445139664;0.328729043632826;0.67702489131756;-0.0407719366051296;0.0136585482196802
Zfp536;-0.0135668930869295;0.328723746146079;0.67702489131756;-0.0407720849584171;0.0136583996470878
Extl2;-0.0135701955564004;0.328606008262397;0.676979563855193;-0.0407753825446447;0.0136550971855489
Nadk;-0.0135712430762029;0.328568668354419;0.676972013931423;-0.0407764285153934;0.0136540496681382
Elf3;-0.0135737940068573;0.328477749342338;0.676854058531061;-0.040778975673527;0.0136514987430587
Plcb3;-0.0135769566503221;0.328365050609575;0.676766723994547;-0.0407821336393302;0.0136483361060134
Cpne2;-0.0135773395862985;0.328351406637881;0.676766723994547;-0.0407825160088938;0.0136479531707773
Trip10;-0.0135832448645382;0.32814104868422;0.676506973817956;-0.0407884125514402;0.0136420479029428
Gm28151;-0.0135985245884306;0.327597159700722;0.675801508741713;-0.0408036696632027;0.0136267681971593
Bcl10;-0.013600830472931;0.327515131475268;0.675770983069621;-0.0408059721341732;0.0136244623142875
Sccpdh;-0.0136050938719765;0.32736350284175;0.675527458183915;-0.0408102292211094;0.0136201989174906
Nedd9;-0.0136058380259411;0.327337041528664;0.675527458183915;-0.0408109722732272;0.013619454763817
Igf1;-0.0136078136125831;0.327266798530874;0.675466576064288;-0.0408129449345304;0.0136174791778012
Moxd1;-0.0136096603761484;0.327201144751107;0.675400412047592;-0.040814788963319;0.0136156324146291
2700054A10Rik;-0.0136115540312637;0.327133832820439;0.675330811377008;-0.040816679814026;0.0136137387597241
Ppp1r12c;-0.0136124954570645;0.327100372211388;0.675330811377008;-0.0408176198455499;0.0136127973339552
Ooep;-0.0136126579314486;0.327094597693406;0.675330811377008;-0.0408177820793002;0.0136126348595717
Npr1;-0.0136143833767765;0.32703327755503;0.675330811377008;-0.0408195049690568;0.0136109094141617
Kcnk10;-0.0136199358146787;0.326836001603786;0.675062585044788;-0.0408250491820997;0.0136053569748947
Ppp4r2;-0.0136262733964097;0.326610924247073;0.674805694772755;-0.0408313773738859;0.013599019389554
Mon2;-0.0136333472178503;0.326359818464536;0.674564202199525;-0.0408384407119699;0.0135919455615012
1700016L21Rik;-0.0136335218496515;0.32635362098951;0.674564202199525;-0.0408386150849336;0.0135917709295022
Ercc2;-0.013635357687018;0.326288473930121;0.674564202199525;-0.0408404482011395;0.0135899350899568
Apom;-0.0136495780653383;0.325784131641373;0.673997982750491;-0.0408546474951723;0.0135757146885412
Supt16;-0.0136496630863625;0.325781117796226;0.673997982750491;-0.0408547323901044;0.0135756296673458
Dele1;-0.0136515109245893;0.325715619671729;0.673994966779288;-0.040856577487761;0.0135737818253009
Gm12227;-0.0136549601017961;0.32559338369038;0.673811384839172;-0.0408600215489195;0.0135703326404696
Ramp3;-0.0136549729153627;0.325592929643808;0.673811384839172;-0.0408600343434789;0.0135703198268735
Limk1;-0.0136582090827122;0.325478269778815;0.673772723503331;-0.0408632657101404;0.013567083651779
Gm29010;-0.0136628203443551;0.325314934640223;0.673651228993861;-0.0408678701302304;0.0135624723781147
1500035N22Rik;-0.0136641666590384;0.325267256987263;0.673621888041099;-0.04086921444722;0.0135611260597033
Gm41177;-0.0136729765874431;0.324955379156146;0.673114681831634;-0.040878011300813;0.0135523161044659
Zfp36l1;-0.0136791287705979;0.324737702817431;0.67280243633297;-0.040884154351014;0.0135461639000667
Cad;-0.0136813413563972;0.324659440381644;0.672709619665244;-0.0408863636517131;0.013543951306123
Adam8;-0.0136844942519187;0.324547939005483;0.672547904115785;-0.0408895118655657;0.0135407983985352
Fgd3;-0.0136877638105218;0.324432338191924;0.67244698367587;-0.0408927765686986;0.0135375288268476
Cftr;-0.013690173736773;0.324347148302721;0.6723397321437;-0.0408951829157079;0.0135351188905794
Slain1os;-0.0136902883200203;0.324343098195281;0.6723397321437;-0.0408952973287675;0.0135350043068479
Mfsd2b;-0.0136905439903329;0.32433406128403;0.6723397321437;-0.0408955526193363;0.0135347486354525
Hmgcs1;-0.0136907322115118;0.324327408531529;0.6723397321437;-0.0408957405609506;0.013534560413474
Cln3;-0.0136968862741358;0.324109939668074;0.672263941100629;-0.0409018854818927;0.0135284063236478
Jmjd4;-0.0136986652653299;0.324047092352831;0.67220294062212;-0.0409036618300635;0.0135266273242059
Gm16230;-0.0136994511797354;0.324019330487057;0.67220294062212;-0.0409044465767916;0.013525841406102
Pdgfb;-0.0137039886182067;0.323859078990628;0.671951601295139;-0.040908977273079;0.0135213039456194
Gm14264;-0.0137074252266161;0.323737740539064;0.671838525658802;-0.0409124087742843;0.0135178673197927
Gm44593;-0.0137110241963143;0.323610701241117;0.671644221252341;-0.0409160023948025;0.0135142683311648
Zdhhc23;-0.0137111020731564;0.323607952641317;0.671644221252341;-0.0409160801558877;0.0135141904539054
Veph1;-0.0137150861618496;0.323467357759728;0.671554713729611;-0.0409200583221575;0.0135102063434173
Impa2;-0.0137172535596644;0.323390888968787;0.671554713729611;-0.040922222497732;0.0135080389333828
Ip6k1;-0.0137212690601258;0.323249247687592;0.671517993826977;-0.0409262320277301;0.013504023409606
Ccdc38;-0.0137350108393356;0.322764831163433;0.670927660105314;-0.0409399533682893;0.013490281543962
9530036O11Rik;-0.0137398092579826;0.322595791874213;0.670705764110291;-0.0409447446476557;0.0134854830927109
Tmem40;-0.0137420359199812;0.322517370359708;0.670621296684032;-0.0409469679963119;0.0134832564151568
Mamdc4;-0.0137467429646958;0.322351632378981;0.670464207246884;-0.0409516680359106;0.0134785493366698
Gm48796;-0.0137474837001604;0.322325555680504;0.670464207246884;-0.0409524076688886;0.0134778085957806
Gm6994;-0.0137479903631697;0.322307720012837;0.670464207246884;-0.04095291357778;0.0134773019290437
C6;-0.0137495975731449;0.322251146897547;0.670464207246884;-0.0409545183954891;0.0134756947071515
Gm36266;-0.0137551405644316;0.322056085625802;0.670147343891472;-0.0409600531351844;0.0134701516736858
Zfp97;-0.013755863116379;0.322030664254475;0.670147343891472;-0.0409607746113796;0.0134694291161168
4632411P08Rik;-0.0137580301916603;0.32195442841736;0.670143909140007;-0.0409629384600985;0.0134672620238051
Gm45820;-0.0137580433736075;0.321953964723875;0.670143909140007;-0.0409629516224182;0.0134672488417535
Wdr44;-0.0137581261023394;0.321951054634614;0.670143909140007;-0.04096303422797;0.0134671661123664
Gm28051;-0.0137608359595384;0.321855741419593;0.670143909140007;-0.0409657400500843;0.0134644562334973
Rbm26;-0.013761763200225;0.321823132013873;0.670143909140007;-0.0409666659099813;0.0134635289853039
E430018J23Rik;-0.0137619495705701;0.321816577960537;0.670143909140007;-0.0409668520027894;0.0134633426134443
Zp3;-0.0137632114663233;0.321772203384593;0.670143909140007;-0.0409681120193173;0.0134620807073871
Gm28551;-0.0137643377749923;0.321732600102205;0.670143909140007;-0.0409692366506054;0.0134609543894478
4930415O20Rik;-0.0137648625361026;0.321714149530439;0.670143909140007;-0.0409697606301796;0.0134604296239949
Gm49016;-0.0137739455568771;0.321394900434621;0.669672645464054;-0.0409788301210788;0.013451346525677
Plppr2;-0.0137745696875932;0.321372971147448;0.669672645464054;-0.0409794533219384;0.0134507223894676
Gm42064;-0.0137959515309082;0.320622294464818;0.668617218425958;-0.0410008032968894;0.0134293403451471
Dnaaf5;-0.0137964874187773;0.320603495166787;0.668617218425958;-0.0410013383857304;0.0134288044519205
Gm16156;-0.0137965120774783;0.320602630140709;0.668617218425958;-0.041001363007664;0.0134287797929726
Prelid2;-0.0137969765297066;0.320586337463083;0.668617218425958;-0.0410018267673641;0.0134283153360876
Gtpbp8;-0.0137970632254781;0.32058329629255;0.668617218425958;-0.0410019133338654;0.0134282286394455
Gm32950;-0.013797716964499;0.320560364617852;0.668617218425958;-0.0410025660980963;0.0134275748938471
Rtn2;-0.0138207588188484;0.319752793473459;0.667391462726362;-0.0410255735799129;0.013404532792798
Ctsh;-0.0138218373768321;0.319715024781513;0.667391462726362;-0.0410266505282581;0.0134034542225582
Gm15337;-0.0138226611854758;0.319686178807575;0.667391462726362;-0.0410274731074082;0.0134026304045106
Gm12828;-0.0138245140220473;0.319621307246532;0.667360525506548;-0.0410293231785784;0.0134007775466535
AC160336.1;-0.0138261963292528;0.319562413720929;0.667306866420674;-0.04103100297474;0.0133990952199595
Anapc4;-0.0138304324358176;0.319414149262876;0.667066553358778;-0.0410352327577299;0.0133948590636394
E2f4;-0.0138305136701324;0.319411306487641;0.667066553358778;-0.0410353138707702;0.0133947778283609
Schip1;-0.0138329694776008;0.319325373910383;0.667019741450586;-0.0410377660118012;0.0133923219915893
Gm44036;-0.0138364504862116;0.319203593840489;0.666834651041812;-0.0410412418228223;0.0133888409408799
Gabrb2;-0.0138544967950652;0.318572746477974;0.665724316262652;-0.0410592611756816;0.0133707944031981
Vps26b;-0.0138551616745437;0.318549519791418;0.665724316262652;-0.0410599250616834;0.0133701295149502
Pde1b;-0.0138576409512918;0.318462919306597;0.665706672081596;-0.041062400633633;0.0133676502052892
Gm49390;-0.0138661540449751;0.31816567652027;0.66535780662509;-0.0410709010036056;0.0133591369960447
Tmem167b;-0.0138670745318154;0.318133547732313;0.66535780662509;-0.041071820114446;0.0133582164964728
Lars2;-0.0138680864152155;0.318098231279157;0.665355191281335;-0.0410728304851678;0.0133572045990237
Fam104a;-0.0138682113053076;0.318093872580365;0.665355191281335;-0.0410729551885561;0.0133570797071938
Sapcd2;-0.0138683783065861;0.318088044250627;0.665355191281335;-0.0410731219401757;0.0133569127035901
Dcp1a;-0.0138688620606481;0.318071161671706;0.665355191281335;-0.0410736049710398;0.0133564289427842
Aplp1;-0.013870704289603;0.31800687492147;0.665355191281335;-0.0410754444458011;0.0133545866880308
Wfdc8;-0.0138719418561539;0.317963693357481;0.665355191281335;-0.0410766801620453;0.0133533491040452
Gas2l3;-0.0138759751610158;0.317822988663497;0.665264008861128;-0.041080707436067;0.0133493157417838
G6pdx;-0.0138768370386469;0.317792926742709;0.665264008861128;-0.0410815680248522;0.0133484538517721
Gm826;-0.013877410525719;0.317772924792641;0.665264008861128;-0.0410821406543133;0.0133478803564396
F730016J06Rik;-0.013878626167193;0.317730528656322;0.665264008861128;-0.0410833544778188;0.0133466646973965
Platr31;-0.0138791909064499;0.317710834338186;0.665264008861128;-0.0410839183724916;0.0133460999499504
Inpp1;-0.0138813125730854;0.317636851980587;0.665220714174992;-0.041086036865958;0.0133439782523935
Rfx7;-0.0138854110239513;0.317493971269324;0.664990758952617;-0.0410901291864794;0.0133398797411021
Ccdc130;-0.0138904050329982;0.31731992643224;0.66476474375441;-0.041095115724398;0.0133348856571894
Gpr137b;-0.013893503505806;0.317211973848298;0.664607848908009;-0.0410982095611529;0.0133317871372493
Rad51d;-0.013894095455603;0.317191352714331;0.664607848908009;-0.0410988006251927;0.0133311951783884
Tmem217;-0.0138950186056289;0.317159195659281;0.664607848908009;-0.0410997223938359;0.0133302720141892
Lemd3;-0.0138953031517651;0.317149284195563;0.664607848908009;-0.0411000065141738;0.0133299874636748
Arhgap1;-0.0139025418962011;0.316897208650691;0.66422527218276;-0.0411072344249841;0.0133227486063798
Cd36;-0.0139071098417824;0.316738206235395;0.664030468239666;-0.0411117955326365;0.0133181805881111
Fem1al;-0.0139110184396537;0.316602196135476;0.663883795651557;-0.0411156982786811;0.0133142719271422
Mettl21c;-0.0139110810766909;0.316600016824411;0.663883795651557;-0.0411157608219333;0.0133142092890871
Tial1;-0.0139113302198236;0.316591348561835;0.663883795651557;-0.0411160095920281;0.0133139601419032
Slc48a1;-0.0139148465378108;0.316469024374343;0.663812270137461;-0.0411195206447283;0.0133104437663804
Syt15;-0.0139172257876903;0.316386273621092;0.663707947261277;-0.0411218963315703;0.0133080644771885
Lrig2;-0.013918497441804;0.316342051075962;0.663684434646218;-0.0411231660811965;0.0133067928019368
Fbxo36;-0.0139189871768929;0.316325021322045;0.663684434646218;-0.0411236550828123;0.0133063030586838
Celsr3;-0.0139193900110887;0.316311013858453;0.663684434646218;-0.0411240573136761;0.0133059002177629
Trim56;-0.0139194824817521;0.316307798500048;0.663684434646218;-0.0411241496458433;0.0133058077455544
Gm19426;-0.0139202585343353;0.316280814709173;0.663684434646218;-0.0411249245360898;0.0133050316799865
Gmps;-0.0139270756783331;0.316043843630907;0.663404969041675;-0.04113173146827;0.0132982144205156
Klhl11;-0.013929329018322;0.315965540796619;0.663309864936762;-0.0411339814322876;0.0132959610418017
Sema4d;-0.0139384351466725;0.315649235490555;0.662715047630981;-0.041143073914956;0.01328685475414
2810429I04Rik;-0.0139408295879137;0.315566098067296;0.662609700172014;-0.0411454647673398;0.0132844602702583
Uba7;-0.0139475262683226;0.315333658882479;0.662190801683327;-0.0411521514089171;0.0132777634689364
Acaca;-0.0139532075763506;0.31513655105645;0.6618460181663;-0.0411578241983233;0.0132720820564135
Col5a1;-0.0139560732526052;0.315037159730454;0.66170640706941;-0.0411606855770828;0.0132692163267843
Dchs1;-0.0139593607409447;0.314923163901301;0.661536088182639;-0.0411639681348096;0.0132659287766629
Aldh1a1;-0.0139651983285633;0.314720808487076;0.661318324763845;-0.0411697969657;0.0132600910778877
Katnb1;-0.0139671256880697;0.314654016840636;0.661247093931351;-0.041171721433646;0.0132581636812739
Gm15417;-0.0139718559987772;0.314490129858203;0.660971780505956;-0.0411764446467529;0.0132534332786363
Shpk;-0.0139746072979502;0.314394833785723;0.660840583813718;-0.0411791918171764;0.0132506819254332
Anxa9;-0.0139751535910309;0.314375914225462;0.660840583813718;-0.041179737290411;0.0132501356215753
Lyrm7;-0.0139761087685916;0.314342835722927;0.660840583813718;-0.0411806910344556;0.013249180425132
Taf9b;-0.0139814385955476;0.314158301890783;0.660757935018876;-0.0411860128615776;0.0132438504919002
H13;-0.0139820312211159;0.314137787901714;0.660757935018876;-0.0411866045975459;0.0132432578544195
Golt1b;-0.0139827115556559;0.314114238914721;0.660757935018876;-0.0411872839108009;0.0132425775061803
Rabgap1l;-0.0139899072634527;0.313865238937664;0.660487061484756;-0.0411944688152129;0.0132353816519491
Gm31224;-0.0139944733269164;0.313707302402377;0.660292943167731;-0.041199028021889;0.0132308154941024
Gm10184;-0.0139952807048178;0.31367938127693;0.660292943167731;-0.0411998341872455;0.0132300080993939
Gm27030;-0.0140036355047778;0.31339054760086;0.65990260588877;-0.0412081764376308;0.0132216531234287
1700066B19Rik;-0.0140075201513107;0.313256311152276;0.659689044950157;-0.0412120552478236;0.0132177683937657
Sfxn1;-0.0140101806906796;0.313164396344182;0.659564574091891;-0.0412147117894927;0.013215107796988
Alpk3;-0.0140112721908917;0.313126692947493;0.65955426533146;-0.0412158016495163;0.0132140162731121
Hnrnph2;-0.0140150846435056;0.312995023868981;0.659346009099668;-0.0412196083726805;0.0132102037373348
Ncapg;-0.014017243025386;0.312920496896507;0.659258095693825;-0.0412217635105402;0.0132080453080214
Cdan1;-0.0140201626978402;0.31281970183878;0.659114816692694;-0.0412246787943608;0.0132051255710002
Rab32;-0.0140243072371129;0.312676657745551;0.658882479104698;-0.0412288171030761;0.0132009809392759
Lrrc24;-0.014024668656395;0.312664185808966;0.658882479104698;-0.0412291779789861;0.0132006195118873
Pipox;-0.0140264284203006;0.312603464166704;0.65886637032326;-0.0412309350970914;0.0131988597084093
Rarg;-0.0140299378251914;0.312482393363721;0.658680251000407;-0.0412344392250989;0.013195350224098
Bmpr2;-0.0140299900955345;0.312480590324896;0.658680251000407;-0.0412344914168412;0.0131952979525668
Mrc1;-0.0140330803947902;0.312374004204442;0.658680251000407;-0.0412375770688349;0.0131922075828111
Ppp1r3c;-0.0140341749692797;0.312336257471571;0.658680251000407;-0.0412386699971542;0.0131911129832259
9330159F19Rik;-0.0140580758214889;0.311512778350523;0.657325641144176;-0.0412625348877727;0.0131672115667659
Esco2;-0.0140590741281608;0.311478413891737;0.657322124130337;-0.0412635316917016;0.0131662132358492
Lims1;-0.0140611590072521;0.311406654683591;0.657308691632112;-0.0412656134322667;0.0131641283059494
Ankra2;-0.014061396111198;0.311398494521008;0.657308691632112;-0.0412658501792672;0.0131638911962102
Smad6;-0.014063745716063;0.311317638207317;0.657258819668316;-0.0412681962467808;0.0131615415337714
Spata2l;-0.014065037897917;0.311273176604116;0.657233974296035;-0.0412694864831155;0.013160249320126
Phlpp2;-0.0140674244748207;0.311191069885313;0.65712963003198;-0.0412718694665314;0.0131578626842668
Tmc6;-0.014067704622622;0.311181432742922;0.65712963003198;-0.0412721491924917;0.0131575825295247
Nrp2;-0.0140712307712486;0.311060149326429;0.656991193728642;-0.0412756700311483;0.0131540562931701
Slc39a13;-0.0140747176230705;0.310940248197582;0.656806956973416;-0.0412791516315121;0.013150569353932
Gm11266;-0.0140777640198301;0.310835517791677;0.656723742949669;-0.0412821934396311;0.0131475228802566
Gm15608;-0.0140889976485927;0.310449524130035;0.655977168760363;-0.0412934101433617;0.0131362889634973
Snx21;-0.0140894081978411;0.310435423425234;0.655977168760363;-0.0412938200739303;0.0131358784035934
Gm32618;-0.014091500061592;0.310363582935632;0.655933463809401;-0.0412959087851921;0.0131337864854075
Tet2;-0.014093582701965;0.310292070101975;0.655851275918412;-0.0412979882867395;0.0131317037906029
C78197;-0.0140942387113521;0.310269546578409;0.655851275918412;-0.0412986433073815;0.0131310477640214
Usp8;-0.0141051420974493;0.309895346106644;0.655150504025857;-0.0413095302563405;0.0131201440887088
Wwp2;-0.0141079050992002;0.309800568170968;0.655019017873473;-0.0413122890917684;0.0131173810126404
St8sia3os;-0.0141093334844996;0.309751578454238;0.654984325409231;-0.0413137153230469;0.013115952588758
Zfp780b;-0.0141102164336374;0.309721298267316;0.654984325409231;-0.0413145969406321;0.0131150696157148
Racgap1;-0.014114176078958;0.309585528752013;0.65488436558976;-0.0413185506139936;0.0131111098626665
Gm11454;-0.0141183932255119;0.309440973183635;0.654740751911443;-0.0413227613992867;0.0131068926004404
Tgfb3;-0.0141186237633287;0.309433072081754;0.654740751911443;-0.0413229915893261;0.0131066620562722
Mkrn1;-0.0141215098045251;0.309334171578373;0.65465257934941;-0.0413258732765449;0.01310377593532
Tapbpl;-0.0141235502095307;0.309264262418352;0.654573538365566;-0.0413279106030546;0.013101735473654
Pcdh11x;-0.0141243198401424;0.309237895742233;0.654573538365566;-0.0413286790724143;0.0131009658216114
Gm10373;-0.0141301903052742;0.309036829096459;0.654367745452509;-0.0413345406788744;0.0130950951919509
Ucp2;-0.0141304275801579;0.309028704118401;0.654367745452509;-0.0413347775956652;0.0130948579103777
Khdc3;-0.014132255076203;0.30896613009995;0.654355890581468;-0.0413366023335696;0.0130930303627075
Bmp2;-0.0141323018274958;0.308964529431354;0.654355890581468;-0.0413366490143008;0.0130929836100917
Gm20661;-0.0141352312578309;0.308864242660259;0.654277963140063;-0.0413395740230193;0.0130900540966159
Erbb4;-0.0141422383852657;0.308624446376097;0.653907804120856;-0.041346570572161;0.0130830467684147
Klhl10;-0.0141460964100357;0.308492470494801;0.653697073295773;-0.0413504227715344;0.013079188631964
Gm31557;-0.014146248294437;0.308487275574195;0.653697073295773;-0.0413505744265824;0.0130790367431495
Wdr72;-0.0141480725098245;0.30842488623255;0.653691669787343;-0.0413523958872123;0.0130772124746579
Npb;-0.0141493699426946;0.308380518269188;0.653666549848744;-0.041353691360712;0.0130759150039085
Xpnpep1;-0.014153774988563;0.308229911585727;0.653554046261773;-0.0413580897534407;0.0130715098287479
Etv3;-0.0141545754124084;0.308202550650518;0.653554046261773;-0.0413588889682567;0.0130707093812958
Mt3;-0.0141562140977256;0.308146540384297;0.653515128320026;-0.0413605251782531;0.0130690706475405
Chrdl1;-0.0141585264575626;0.308067515373995;0.653416465664004;-0.0413628340449002;0.0130667582191035
Gm10847;-0.014161074134016;0.307980463926778;0.653300756180227;-0.0413653778723438;0.0130642104667317
Gm26760;-0.0141617866757039;0.307956120032272;0.653300756180227;-0.0413660893374661;0.0130634979037476
Tmem258;-0.0141623987188466;0.307935210673712;0.653300756180227;-0.0413667004558626;0.0130628858422901
Fcer1g;-0.0141640691649526;0.307878147651262;0.653300756180227;-0.0413683683779599;0.013061215346094
4933406J10Rik;-0.0141732586564332;0.307564356500447;0.652900344110717;-0.0413775439816022;0.0130520255763393
Podxl2;-0.0141794860171181;0.307351832785838;0.652587018852313;-0.0413837619284314;0.0130457980244645
Gm17135;-0.01418010425375;0.307330739273067;0.652587018852313;-0.0413843792303645;0.0130451797687365
Gm41764;-0.0141844673554805;0.307181902571937;0.652501879480521;-0.041388735735024;0.0130408165316465
Fahd1;-0.0141850385358311;0.307162421663161;0.652501879480521;-0.0413893060516653;0.0130402453334991
Ubn2;-0.014188732712523;0.307036446323121;0.652330763098045;-0.0413929946417869;0.0130365510412748
4933440M02Rik;-0.0141931980336009;0.306884219807438;0.65214518718699;-0.0413974532091306;0.0130320855795555
